State_Code,District,Type,Status,Count
UP,Baghpat,delta7,vaccinated2,24151
UP,Baghpat,meta,population,1302156
UP,Baghpat,total,confirmed,9132
UP,Baghpat,total,deceased,141
UP,Baghpat,total,recovered,8991
UP,Baghpat,total,tested,327192
UP,Baghpat,total,vaccinated1,692255
UP,Baghpat,total,vaccinated2,337171
UP,Bahraich,delta,vaccinated1,648
UP,Bahraich,delta,vaccinated2,1565
UP,Bahraich,delta7,vaccinated1,54069
UP,Bahraich,delta7,vaccinated2,106010
UP,Bahraich,meta,population,2384239
UP,Bahraich,total,confirmed,11549
UP,Bahraich,total,deceased,178
UP,Bahraich,total,recovered,11371
UP,Bahraich,total,tested,308225
UP,Bahraich,total,vaccinated1,1752196
UP,Bahraich,total,vaccinated2,642554
UP,Ballia,delta,vaccinated1,86
UP,Ballia,delta,vaccinated2,170
UP,Ballia,delta7,vaccinated1,29248
UP,Ballia,delta7,vaccinated2,48334
UP,Ballia,meta,population,3223642
UP,Ballia,total,confirmed,21610
UP,Ballia,total,deceased,234
UP,Ballia,total,recovered,21376
UP,Ballia,total,tested,267420
UP,Ballia,total,vaccinated1,1433455
UP,Ballia,total,vaccinated2,388341
UP,Balrampur,delta,confirmed,1
UP,Balrampur,delta,vaccinated1,747
UP,Balrampur,delta,vaccinated2,630
UP,Balrampur,delta21_14,confirmed,1
UP,Balrampur,delta7,confirmed,2
UP,Balrampur,delta7,vaccinated1,21033
UP,Balrampur,delta7,vaccinated2,56322
UP,Balrampur,meta,population,2149066
UP,Balrampur,total,confirmed,7494
UP,Balrampur,total,deceased,138
UP,Balrampur,total,recovered,7354
UP,Balrampur,total,tested,276237
UP,Balrampur,total,vaccinated1,995084
UP,Balrampur,total,vaccinated2,438892
UP,Banda,delta,vaccinated1,486
UP,Banda,delta,vaccinated2,432
UP,Banda,delta7,confirmed,1
UP,Banda,delta7,vaccinated1,38560
UP,Banda,delta7,vaccinated2,36938
UP,Banda,meta,population,1799541
UP,Banda,total,confirmed,10992
UP,Banda,total,deceased,158
UP,Banda,total,recovered,10832
UP,Banda,total,tested,303185
UP,Banda,total,vaccinated1,795903
UP,Banda,total,vaccinated2,236840
UP,Barabanki,delta,vaccinated1,11
UP,Barabanki,delta,vaccinated2,44
UP,Barabanki,delta7,confirmed,1
UP,Barabanki,delta7,vaccinated1,51121
UP,Barabanki,delta7,vaccinated2,59870
UP,Barabanki,meta,population,3257983
UP,Barabanki,total,confirmed,19850
UP,Barabanki,total,deceased,225
UP,Barabanki,total,recovered,19624
UP,Barabanki,total,tested,147422
UP,Barabanki,total,vaccinated1,1589704
UP,Barabanki,total,vaccinated2,448292
UP,Bareilly,delta,vaccinated1,6458
UP,Bareilly,delta,vaccinated2,255
UP,Bareilly,delta21_14,confirmed,5
UP,Bareilly,delta7,confirmed,1
UP,Bareilly,delta7,recovered,1
UP,Bareilly,delta7,vaccinated1,68245
UP,Bareilly,delta7,vaccinated2,64148
UP,Bareilly,meta,population,4465344
UP,Bareilly,total,confirmed,44028
UP,Bareilly,total,deceased,377
UP,Bareilly,total,recovered,43650
UP,Bareilly,total,tested,465209
UP,Bareilly,total,vaccinated1,2221830
UP,Bareilly,total,vaccinated2,749751
UP,Basti,delta,confirmed,1
UP,Basti,delta,vaccinated1,3555
UP,Basti,delta,vaccinated2,4769
UP,Basti,delta7,confirmed,2
UP,Basti,delta7,vaccinated1,24797
UP,Basti,delta7,vaccinated2,39395
UP,Basti,meta,population,2461056
UP,Basti,total,confirmed,11717
UP,Basti,total,deceased,330
UP,Basti,total,recovered,11385
UP,Basti,total,tested,296570
UP,Basti,total,vaccinated1,1189235
UP,Basti,total,vaccinated2,399451
UP,Bhadohi,delta,vaccinated1,6
UP,Bhadohi,delta,vaccinated2,7
UP,Bhadohi,delta21_14,confirmed,1
UP,Bhadohi,delta7,recovered,1
UP,Bhadohi,delta7,vaccinated1,15479
UP,Bhadohi,delta7,vaccinated2,20211
UP,Bhadohi,meta,population,1554203
UP,Bhadohi,total,confirmed,7720
UP,Bhadohi,total,deceased,163
UP,Bhadohi,total,recovered,7557
UP,Bhadohi,total,tested,119023
UP,Bhadohi,total,vaccinated1,793094
UP,Bhadohi,total,vaccinated2,244431
UP,Bijnor,delta,vaccinated1,-1
UP,Bijnor,delta,vaccinated2,1
UP,Bijnor,delta7,vaccinated1,27491
UP,Bijnor,delta7,vaccinated2,53680
UP,Bijnor,meta,population,3683896
UP,Bijnor,total,confirmed,14794
UP,Bijnor,total,deceased,126
UP,Bijnor,total,recovered,14668
UP,Bijnor,total,tested,312985
UP,Bijnor,total,vaccinated1,1756682
UP,Bijnor,total,vaccinated2,600482
UP,Budaun,delta,vaccinated1,581
UP,Budaun,delta,vaccinated2,417
UP,Budaun,delta7,vaccinated1,53729
UP,Budaun,delta7,vaccinated2,43678
UP,Budaun,meta,population,3712738
UP,Budaun,total,confirmed,14941
UP,Budaun,total,deceased,98
UP,Budaun,total,recovered,14843
UP,Budaun,total,tested,224207
UP,Budaun,total,vaccinated1,1408673
UP,Budaun,total,vaccinated2,364360
UP,Bulandshahr,delta,vaccinated1,2
UP,Bulandshahr,delta,vaccinated2,46
UP,Bulandshahr,delta7,deceased,1
UP,Bulandshahr,delta7,vaccinated1,18195
UP,Bulandshahr,delta7,vaccinated2,42644
UP,Bulandshahr,meta,population,3498507
UP,Bulandshahr,total,confirmed,20215
UP,Bulandshahr,total,deceased,243
UP,Bulandshahr,total,recovered,19972
UP,Bulandshahr,total,tested,269090
UP,Bulandshahr,total,vaccinated1,1647985
UP,Bulandshahr,total,vaccinated2,646236
UP,Chandauli,delta,vaccinated1,192
UP,Chandauli,delta,vaccinated2,395
UP,Chandauli,delta7,recovered,1
UP,Chandauli,delta7,vaccinated1,19998
UP,Chandauli,delta7,vaccinated2,31247
UP,Chandauli,meta,population,1952713
UP,Chandauli,total,confirmed,16208
UP,Chandauli,total,deceased,356
UP,Chandauli,total,recovered,15852
UP,Chandauli,total,tested,211249
UP,Chandauli,total,vaccinated1,939599
UP,Chandauli,total,vaccinated2,238646
UP,Chitrakoot,delta,vaccinated1,329
UP,Chitrakoot,delta,vaccinated2,536
UP,Chitrakoot,delta7,vaccinated1,13007
UP,Chitrakoot,delta7,vaccinated2,16383
UP,Chitrakoot,meta,population,990626
UP,Chitrakoot,total,confirmed,7110
UP,Chitrakoot,total,deceased,79
UP,Chitrakoot,total,recovered,7031
UP,Chitrakoot,total,tested,234060
UP,Chitrakoot,total,vaccinated1,447303
UP,Chitrakoot,total,vaccinated2,129157
UP,Deoria,delta,vaccinated1,81
UP,Deoria,delta,vaccinated2,167
UP,Deoria,delta7,vaccinated1,29495
UP,Deoria,delta7,vaccinated2,67895
UP,Deoria,meta,population,3098637
UP,Deoria,total,confirmed,20223
UP,Deoria,total,deceased,220
UP,Deoria,total,recovered,20003
UP,Deoria,total,tested,304520
UP,Deoria,total,vaccinated1,1597034
UP,Deoria,total,vaccinated2,537293
UP,Etah,delta,vaccinated1,475
UP,Etah,delta,vaccinated2,170
UP,Etah,delta7,vaccinated1,16622
UP,Etah,delta7,vaccinated2,25756
UP,Etah,meta,population,1761152
UP,Etah,total,confirmed,9968
UP,Etah,total,deceased,99
UP,Etah,total,recovered,9868
UP,Etah,total,tested,263295
UP,Etah,total,vaccinated1,788675
UP,Etah,total,vaccinated2,213371
UP,Etawah,delta,vaccinated1,873
UP,Etawah,delta,vaccinated2,984
UP,Etawah,delta7,vaccinated1,52312
UP,Etawah,delta7,vaccinated2,35349
UP,Etawah,meta,population,1579160
UP,Etawah,total,confirmed,13933
UP,Etawah,total,deceased,293
UP,Etawah,total,recovered,13640
UP,Etawah,total,tested,297761
UP,Etawah,total,vaccinated1,708258
UP,Etawah,total,vaccinated2,253661
UP,Farrukhabad,delta,vaccinated1,81
UP,Farrukhabad,delta,vaccinated2,439
UP,Farrukhabad,delta7,confirmed,1
UP,Farrukhabad,delta7,vaccinated1,15703
UP,Farrukhabad,delta7,vaccinated2,28433
UP,Farrukhabad,meta,population,1887577
UP,Farrukhabad,total,confirmed,10348
UP,Farrukhabad,total,deceased,194
UP,Farrukhabad,total,recovered,10153
UP,Farrukhabad,total,tested,231856
UP,Farrukhabad,total,vaccinated1,833824
UP,Farrukhabad,total,vaccinated2,229745
UP,Fatehpur,delta,vaccinated1,53
UP,Fatehpur,delta,vaccinated2,168
UP,Fatehpur,delta7,confirmed,1
UP,Fatehpur,delta7,vaccinated1,13675
UP,Fatehpur,delta7,vaccinated2,42615
UP,Fatehpur,meta,population,2632684
UP,Fatehpur,total,confirmed,6814
UP,Fatehpur,total,deceased,139
UP,Fatehpur,total,recovered,6674
UP,Fatehpur,total,tested,82928
UP,Fatehpur,total,vaccinated1,1246314
UP,Fatehpur,total,vaccinated2,410120
UP,Firozabad,delta,vaccinated1,5881
UP,Firozabad,delta,vaccinated2,3105
UP,Firozabad,delta7,vaccinated1,66838
UP,Firozabad,delta7,vaccinated2,47728
UP,Firozabad,meta,population,2496761
UP,Firozabad,total,confirmed,8720
UP,Firozabad,total,deceased,135
UP,Firozabad,total,recovered,8585
UP,Firozabad,total,tested,322656
UP,Firozabad,total,vaccinated1,1005224
UP,Firozabad,total,vaccinated2,328351
UP,Gautam Buddha Nagar,delta,confirmed,1
UP,Gautam Buddha Nagar,delta,recovered,2
UP,Gautam Buddha Nagar,delta,vaccinated1,100
UP,Gautam Buddha Nagar,delta,vaccinated2,816
UP,Gautam Buddha Nagar,delta21_14,confirmed,11
UP,Gautam Buddha Nagar,delta7,confirmed,6
UP,Gautam Buddha Nagar,delta7,recovered,13
UP,Gautam Buddha Nagar,delta7,vaccinated1,22023
UP,Gautam Buddha Nagar,delta7,vaccinated2,43162
UP,Gautam Buddha Nagar,meta,population,1674714
UP,Gautam Buddha Nagar,total,confirmed,63353
UP,Gautam Buddha Nagar,total,deceased,467
UP,Gautam Buddha Nagar,total,recovered,62876
UP,Gautam Buddha Nagar,total,tested,675396
UP,Gautam Buddha Nagar,total,vaccinated1,1799728
UP,Gautam Buddha Nagar,total,vaccinated2,974353
UP,Ghaziabad,delta,confirmed,1
UP,Ghaziabad,delta,vaccinated1,3698
UP,Ghaziabad,delta,vaccinated2,4330
UP,Ghaziabad,delta21_14,confirmed,4
UP,Ghaziabad,delta7,confirmed,3
UP,Ghaziabad,delta7,recovered,2
UP,Ghaziabad,delta7,vaccinated1,47837
UP,Ghaziabad,delta7,vaccinated2,71692
UP,Ghaziabad,meta,population,4661452
UP,Ghaziabad,total,confirmed,55673
UP,Ghaziabad,total,deceased,461
UP,Ghaziabad,total,recovered,55207
UP,Ghaziabad,total,tested,712611
UP,Ghaziabad,total,vaccinated1,2247039
UP,Ghaziabad,total,vaccinated2,1071908
UP,Ghazipur,delta,vaccinated1,241
UP,Ghazipur,delta,vaccinated2,524
UP,Ghazipur,delta21_14,confirmed,1
UP,Ghazipur,delta7,recovered,2
